message,severity,kind,name,file,line,timestamp
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:41:18.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:41:18.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:18.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:18.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:17.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:17.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:41:16.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:41:16.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:41:16.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:41:16.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:16.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:15.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:15.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:15.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:15.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:15.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:15.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:15.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:14.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:14.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:14.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:14.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:14.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:14.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:14.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:41:12.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:41:12.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:41:12.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:41:12.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:12.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:12.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:12.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:12.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:41:11.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:41:11.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:11.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:11.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:11.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:11.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:41:11.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:41:11.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:11.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:41:10.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:41:10.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:41:10.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:41:10.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:41:10.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:41:10.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:36:20.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:36:20.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:36:20.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:36:20.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:36:19.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:36:19.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:36:19.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:36:19.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:36:19.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:36:19.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:36:19.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:36:18.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:36:18.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:36:18.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:36:18.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:36:18.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:36:18.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:36:18.000Z
Skipped 2 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-01T05:35:12.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:35:11.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-01T05:35:11.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:35:10.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:35:10.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:10.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:35:10.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:35:10.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:35:10.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:35:09.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:35:09.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:35:09.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:35:09.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:35:09.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:35:09.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-01T05:35:09.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:35:09.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:09.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:35:09.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-01T05:35:08.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-01T05:35:08.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-01T05:35:08.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-01T05:35:08.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-01T05:35:08.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-01T05:35:08.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-01T05:35:08.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-01T05:35:08.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-01T05:35:08.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-01T05:35:08.000Z
