message,severity,kind,name,file,line,timestamp
Skipped 392 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:44.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:44.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:43.000Z
[Repeated 2 more times] [CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:48:43.000Z
[Repeated 7 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:43.000Z
Skipped 279 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:43.000Z
[Repeated 33 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:43.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:43.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-18T07:48:43.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:42.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] [RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] [Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] [POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:42.000Z
Skipped 338 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:42.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] [CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:42.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:42.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-18T07:48:41.000Z
[Repeated 2 more times] [CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:41.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] [Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] [POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:41.000Z
Skipped 461 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] [RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:41.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:40.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:40.000Z
Skipped 501 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:40.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:40.000Z
Skipped 602 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:39.000Z
[Repeated 3 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:39.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:39.000Z
Skipped 448 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:38.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:38.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-18T07:48:38.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:38.000Z
Skipped 398 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 5 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 7 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:37.000Z
[Repeated 8 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:37.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-18T07:48:36.000Z
[Repeated 28 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:36.000Z
Skipped 395 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:36.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:36.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:36.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:36.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:36.000Z
[Repeated 3 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:36.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:36.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:35.000Z
Skipped 334 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:35.000Z
[Repeated 3 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:35.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:35.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:35.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:35.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-18T07:48:34.000Z
Skipped 136 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:34.000Z
[Repeated 21 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:34.000Z
[Repeated 2 more times] [CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:48:34.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Repeated 6 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Repeated 3 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Repeated 5 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Repeated 2 more times] [RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:33.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:33.000Z
[Repeated 4 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:33.000Z
Skipped 14 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:25.000Z
Skipped 229 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:23.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:23.000Z
[Repeated 2 more times] [CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-18T07:48:22.000Z
[Repeated 2 more times] [CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:22.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:22.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-18T07:48:22.000Z
Skipped 109 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:22.000Z
Skipped 9 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:21.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-18T07:48:21.000Z
[Repeated 2 more times] [POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:21.000Z
[Repeated 13 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:21.000Z
[Repeated 2 more times] [Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:21.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:21.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:48:20.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-18T07:48:20.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:48:20.000Z
Skipped 39 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:20.000Z
Skipped 382 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:19.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:18.000Z
Skipped 210 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:48:18.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 4 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 7 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 3 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:17.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:17.000Z
[Repeated 4 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:17.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-18T07:48:04.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:48:04.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-10-18T07:48:04.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:48:04.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:48:03.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-10-18T07:48:03.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:48:03.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:48:03.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-10-18T07:48:03.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:48:03.000Z
Skipped 207 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:47.000Z
Skipped 270 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:46.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:47:46.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:45.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:45.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:45.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:47:45.000Z
Skipped 196 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:45.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:47:45.000Z
[Repeated 2 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:45.000Z
Skipped 697 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:44.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:47:44.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-10-18T07:47:44.000Z
[Repeated 14 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:44.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:47:43.000Z
Skipped 424 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:43.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-10-18T07:47:43.000Z
[Repeated 3 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 5 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:42.000Z
Skipped 598 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 10 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:42.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 8 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 3 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[Repeated 6 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:42.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-10-18T07:47:41.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:47:41.000Z
Skipped 460 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:41.000Z
[Repeated 2 more times] [CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:47:41.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:41.000Z
Skipped 606 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:40.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:40.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:40.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:40.000Z
[Repeated 44 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:40.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:47:39.000Z
[Repeated 2 more times] [RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 2 more times] [Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 2 more times] [RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 2 more times] [POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-18T07:47:39.000Z
Skipped 529 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 2 more times] [CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 3 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 2 more times] [CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:47:39.000Z
[Repeated 3 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:38.000Z
[Repeated 2 more times] EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:47:38.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:38.000Z
[Repeated 4 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:38.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:38.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:38.000Z
Skipped 538 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:38.000Z
[Repeated 2 more times] EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:38.000Z
[Repeated 44 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:38.000Z
Skipped 229 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-10-18T07:47:37.000Z
[Repeated 11 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:37.000Z
[Repeated 2 more times] [CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-10-18T07:47:37.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-10-18T07:47:37.000Z
[Repeated 5 more times] EVH: Plugin::init completed,User,,,unknown,-1,2025-10-18T07:47:37.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-18T07:47:36.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-18T07:47:36.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-10-18T07:47:36.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:47:36.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:47:36.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-10-18T07:47:36.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-10-18T07:47:36.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-10-18T07:47:36.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-10-18T07:47:36.000Z
[Repeated 2 more times] [POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-10-18T07:47:36.000Z
[DB Nearby][BATCH] Process batch started | {"requested":1},User,,,unknown,-1,2025-10-18T07:47:36.000Z
[DB Nearby][BATCH] Fetched pending items | {"requested":1,"found":0},User,,,unknown,-1,2025-10-18T07:47:36.000Z
[DB Nearby][BATCH] No items to process,User,,,unknown,-1,2025-10-18T07:47:36.000Z
