message,severity,kind,name,file,line,timestamp
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:38:24.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:38:24.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:38:24.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:38:24.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:38:23.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:38:23.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:38:23.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:38:22.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T12:38:22.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:38:22.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:38:22.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:38:21.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:38:21.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:38:21.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:38:21.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:38:21.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:38:21.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:38:21.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:36:17.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:36:16.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:36:16.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:36:16.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:36:16.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:36:16.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:36:16.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:36:16.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:15.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:36:14.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:36:14.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:36:14.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:36:14.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:36:14.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:36:14.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:36:14.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:36:12.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:36:12.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:36:12.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:12.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:11.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:36:11.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:36:10.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:36:10.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:36:10.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:36:10.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:36:10.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:36:10.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:56.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:07:55.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:07:55.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:07:55.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:07:55.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:07:55.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:07:55.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:07:55.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:54.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:07:54.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:07:54.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:07:54.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:53.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:53.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:53.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T12:07:52.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:07:52.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T12:07:52.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:07:51.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:07:51.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:07:51.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:07:51.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:07:51.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:07:51.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:07:51.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:06:46.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:06:45.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:06:45.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:06:45.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:06:45.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:06:45.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:06:45.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:06:45.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:06:43.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:06:43.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T12:06:42.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T12:06:42.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T12:06:42.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T12:06:42.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T12:06:42.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T12:06:41.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T12:06:41.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T12:06:41.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T12:06:41.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T12:06:41.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T12:06:41.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T11:54:36.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T11:54:35.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T11:54:35.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T11:54:35.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T11:54:35.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T11:54:34.000Z
